sample,mae_full,mae_inv_only,better_full_or_inv,mae_compare,better_full_or_compare
1851,0.611284077167511,0.6447637677192688,full,0.5871978998184204,compare
1852,0.6161351799964905,0.6381028890609741,full,0.5979607105255127,compare
1853,0.6181094646453857,0.629005491733551,full,0.6059619188308716,compare
1854,0.6150712966918945,0.6211393475532532,full,0.6028381586074829,compare
1855,0.6217566132545471,0.6195730566978455,inv_only,0.616074800491333,compare
1856,0.631005048751831,0.6286038756370544,inv_only,0.6373351216316223,full
1857,0.6312039494514465,0.6416505575180054,full,0.6608012914657593,full
1858,0.5812849402427673,0.6512038111686707,full,0.5554068684577942,compare
1859,0.5551124215126038,0.6344354152679443,full,0.5088476538658142,compare
1860,0.5681027173995972,0.5941066741943359,full,0.5501376390457153,compare
1861,0.5437170267105103,0.5612280964851379,full,0.587295413017273,full
1862,0.5663872957229614,0.552092432975769,inv_only,0.5693459510803223,full
1863,0.5845290422439575,0.5500221848487854,inv_only,0.5489335060119629,compare
1864,0.5827739238739014,0.5506435036659241,inv_only,0.5196161270141602,compare
1865,0.5147688984870911,0.5095011591911316,inv_only,0.47043702006340027,compare
1866,0.5334022641181946,0.49372828006744385,inv_only,0.4768926203250885,compare
1867,0.5197403430938721,0.49061354994773865,inv_only,0.47656750679016113,compare
1868,0.5092211365699768,0.49651455879211426,inv_only,0.4862753748893738,compare
1869,0.49346479773521423,0.49421975016593933,full,0.48915478587150574,compare
1870,0.4938308298587799,0.4966152012348175,full,0.48533934354782104,compare
1871,0.5106866955757141,0.48912525177001953,inv_only,0.4811044931411743,compare
1872,0.5478909611701965,0.5096439719200134,inv_only,0.4977700412273407,compare
1873,0.5449392199516296,0.5479326844215393,full,0.5125114917755127,compare
1874,0.5395212173461914,0.5371551513671875,inv_only,0.49006444215774536,compare
1875,0.5263600945472717,0.5532616376876831,full,0.4960109293460846,compare
1876,0.5452925562858582,0.5510595440864563,full,0.5132580399513245,compare
1877,0.5358763933181763,0.5447645783424377,full,0.5164437294006348,compare
1878,0.539970874786377,0.5496402382850647,full,0.493823379278183,compare
1879,0.5658849477767944,0.5536658763885498,inv_only,0.47684162855148315,compare
1880,0.5334068536758423,0.53606116771698,full,0.4876537322998047,compare
1881,0.5040162205696106,0.5296294093132019,full,0.5125419497489929,full
1882,0.5260453224182129,0.5484209060668945,full,0.4752863943576813,compare
1883,0.4800093472003937,0.5320125222206116,full,0.4750804007053375,compare
1884,0.49216926097869873,0.5233625173568726,full,0.46305882930755615,compare
1885,0.5007181763648987,0.5131977200508118,full,0.4750427007675171,compare
1886,0.4706461429595947,0.5014124512672424,full,0.45758920907974243,compare
1887,0.4589121639728546,0.46678057312965393,full,0.4579562246799469,compare
1888,0.45069149136543274,0.4380015432834625,inv_only,0.46664130687713623,full
1889,0.44366177916526794,0.45647549629211426,full,0.44450220465660095,full
1890,0.46689507365226746,0.4911350607872009,full,0.45247429609298706,compare
1891,0.46979641914367676,0.5074288845062256,full,0.45802316069602966,compare
1892,0.4710780680179596,0.5072879195213318,full,0.46358972787857056,compare
1893,0.4695730209350586,0.5138146877288818,full,0.48324063420295715,full
1894,0.4870688319206238,0.5352370738983154,full,0.5093099474906921,full
1895,0.4736557900905609,0.5142641067504883,full,0.4916098117828369,full
1896,0.4880053400993347,0.5322462320327759,full,0.4866769015789032,compare
1897,0.4863452911376953,0.5351384878158569,full,0.48739394545555115,full
1898,0.4923866093158722,0.5436971187591553,full,0.47438886761665344,compare
1899,0.4970771372318268,0.563257098197937,full,0.48194605112075806,compare
1900,0.496829092502594,0.5345885157585144,full,0.4746979773044586,compare
1901,0.49710872769355774,0.53098064661026,full,0.4653263986110687,compare
1902,0.5104884505271912,0.5291333794593811,full,0.48262202739715576,compare
1903,0.4969894289970398,0.5199998021125793,full,0.486507385969162,compare
1904,0.4924617111682892,0.5022580623626709,full,0.48689746856689453,compare
1905,0.4731512665748596,0.5051992535591125,full,0.4933397173881531,full
1906,0.5061533451080322,0.5203911066055298,full,0.47605597972869873,compare
1907,0.5125477910041809,0.5355402827262878,full,0.4646965265274048,compare
1908,0.4933227002620697,0.5340061187744141,full,0.4863385856151581,compare
1909,0.5093796849250793,0.5337198376655579,full,0.5278530716896057,full
1910,0.5053868293762207,0.49340665340423584,inv_only,0.5201787352561951,full
1911,0.5092802047729492,0.47186556458473206,inv_only,0.5034953355789185,compare
1912,0.5234964489936829,0.47254952788352966,inv_only,0.4942183792591095,compare
1913,0.5461744666099548,0.49977466464042664,inv_only,0.48949509859085083,compare
1914,0.523044228553772,0.5081355571746826,inv_only,0.507953405380249,compare
1915,0.5990654230117798,0.5107204914093018,inv_only,0.5283015370368958,compare
1916,0.5479419827461243,0.5020555257797241,inv_only,0.5237303972244263,compare
1917,0.5386798977851868,0.5122604370117188,inv_only,0.5096673369407654,compare
1918,0.5521289110183716,0.5141997933387756,inv_only,0.5384970903396606,compare
1919,0.5430314540863037,0.5010486841201782,inv_only,0.5326955914497375,compare
1920,0.6025729775428772,0.5183940529823303,inv_only,0.5337871313095093,compare
1921,0.5411663055419922,0.5279098749160767,inv_only,0.511798083782196,compare
1922,0.5272955894470215,0.5250391364097595,inv_only,0.4952143728733063,compare
1923,0.5134431719779968,0.5183501839637756,full,0.5078542232513428,compare
1924,0.5574948787689209,0.5350052118301392,inv_only,0.518706202507019,compare
1925,0.5345734357833862,0.5222223997116089,inv_only,0.5146628618240356,compare
1926,0.5542674660682678,0.5264622569084167,inv_only,0.5313472151756287,compare
1927,0.5543431639671326,0.5295271277427673,inv_only,0.5386189222335815,compare
1928,0.541466474533081,0.5139880776405334,inv_only,0.5325300693511963,compare
1929,0.5159931182861328,0.48735520243644714,inv_only,0.5159981846809387,full
1930,0.5014544725418091,0.47999754548072815,inv_only,0.4974844753742218,compare
1931,0.5303215980529785,0.5088453888893127,inv_only,0.5172966718673706,compare
1932,0.5163112878799438,0.5302594304084778,full,0.4899405539035797,compare
1933,0.5202151536941528,0.5577483773231506,full,0.47900235652923584,compare
1934,0.557318925857544,0.5890713930130005,full,0.5018573999404907,compare
1935,0.543857753276825,0.5889162421226501,full,0.5038570761680603,compare
1936,0.5737316608428955,0.5971813797950745,full,0.5283121466636658,compare
1937,0.5722085237503052,0.5918719172477722,full,0.5335814952850342,compare
1938,0.5878145098686218,0.5970136523246765,full,0.552979052066803,compare
1939,0.597163736820221,0.6115363240242004,full,0.554953932762146,compare
1940,0.6472368240356445,0.6499533653259277,full,0.5512056946754456,compare
1941,0.6206983923912048,0.6418553590774536,full,0.5044997334480286,compare
1942,0.6237642765045166,0.6492220759391785,full,0.5173807144165039,compare
1943,0.6131650805473328,0.638596773147583,full,0.5496005415916443,compare
1944,0.6343224048614502,0.5963851809501648,inv_only,0.5497302412986755,compare
1945,0.5653836727142334,0.5880358815193176,full,0.5346089601516724,compare
1946,0.5925136208534241,0.5994433760643005,full,0.5653835535049438,compare
1947,0.591636598110199,0.5995356440544128,full,0.5455684065818787,compare
1948,0.6002637147903442,0.5876781344413757,inv_only,0.5181721448898315,compare
1949,0.6098120808601379,0.5703976154327393,inv_only,0.5204921364784241,compare
1950,0.6252418160438538,0.5721961855888367,inv_only,0.5389251708984375,compare
1951,0.648551881313324,0.568084180355072,inv_only,0.5547633767127991,compare
1952,0.6114799976348877,0.5700448155403137,inv_only,0.5921696424484253,compare
1953,0.5730138421058655,0.5790911912918091,full,0.5356475114822388,compare
1954,0.5119903087615967,0.5573379397392273,full,0.4817861020565033,compare
1955,0.4818524420261383,0.5237149000167847,full,0.4505695104598999,compare
1956,0.45128360390663147,0.4901484549045563,full,0.43337854743003845,compare
1957,0.4635370373725891,0.5005897283554077,full,0.4556370675563812,compare
1958,0.4663867950439453,0.4939321279525757,full,0.46258047223091125,compare
1959,0.4596673846244812,0.4834502041339874,full,0.44501426815986633,compare
1960,0.46226102113723755,0.4869207739830017,full,0.47139036655426025,full
1961,0.4515007734298706,0.4737721085548401,full,0.4346087872982025,compare
1962,0.4672238528728485,0.4602057635784149,inv_only,0.41864079236984253,compare
1963,0.4239729046821594,0.4304022789001465,full,0.41344621777534485,compare
1964,0.41453826427459717,0.42338135838508606,full,0.41519954800605774,full
1965,0.4025198817253113,0.41417694091796875,full,0.40958431363105774,full
1966,0.4099143445491791,0.4368424415588379,full,0.4156697690486908,full
1967,0.42692530155181885,0.4383126199245453,full,0.4199499487876892,compare
1968,0.4285050332546234,0.4306463599205017,full,0.4190208911895752,compare
1969,0.45361649990081787,0.4346320927143097,inv_only,0.41575708985328674,compare
1970,0.43270939588546753,0.41221684217453003,inv_only,0.4045674502849579,compare
1971,0.42044785618782043,0.40898892283439636,inv_only,0.38395586609840393,compare
1972,0.4112027585506439,0.39990970492362976,inv_only,0.37909603118896484,compare
1973,0.40362805128097534,0.41285741329193115,full,0.38620835542678833,compare
1974,0.44546619057655334,0.41677233576774597,inv_only,0.41456618905067444,compare
1975,0.42360642552375793,0.4263690710067749,full,0.4518117606639862,full
1976,0.41762903332710266,0.43195265531539917,full,0.4425406754016876,full
1977,0.43122756481170654,0.4439072608947754,full,0.43806177377700806,full
1978,0.4332874119281769,0.45454561710357666,full,0.449295312166214,full
1979,0.42034822702407837,0.4336024820804596,full,0.47939157485961914,full
1980,0.47701480984687805,0.41635555028915405,inv_only,0.43133631348609924,compare
1981,0.4729393720626831,0.43483221530914307,inv_only,0.4395963251590729,compare
1982,0.4380924701690674,0.44389045238494873,full,0.4433729946613312,full
1983,0.4408521354198456,0.4365402162075043,inv_only,0.43557512760162354,compare
1984,0.4373873770236969,0.4275088310241699,inv_only,0.43887031078338623,full
1985,0.4492334723472595,0.4287312924861908,inv_only,0.4441947042942047,compare
1986,0.4482162296772003,0.43436795473098755,inv_only,0.47910282015800476,full
1987,0.4459074139595032,0.4252869486808777,inv_only,0.46302878856658936,full
1988,0.4540104866027832,0.4320976734161377,inv_only,0.4734046757221222,full
1989,0.457229346036911,0.4423069953918457,inv_only,0.4678693115711212,full
1990,0.45684152841567993,0.4497718811035156,inv_only,0.4521791338920593,compare
1991,0.4932902157306671,0.4439508318901062,inv_only,0.4270985424518585,compare
1992,0.461147665977478,0.45044592022895813,inv_only,0.4209263324737549,compare
1993,0.42879629135131836,0.44363629817962646,full,0.42004746198654175,compare
1994,0.4612988233566284,0.4263632297515869,inv_only,0.42465436458587646,compare
1995,0.45591118931770325,0.4385495185852051,inv_only,0.4279451072216034,compare
1996,0.44976580142974854,0.43811243772506714,inv_only,0.4424554407596588,compare
1997,0.4822506308555603,0.4426116645336151,inv_only,0.45054545998573303,compare
1998,0.4954983592033386,0.4435725510120392,inv_only,0.4398472309112549,compare
1999,0.46969345211982727,0.43759047985076904,inv_only,0.43379539251327515,compare
2000,0.45368823409080505,0.4491845667362213,inv_only,0.4470706284046173,compare
2001,0.4574367105960846,0.44555747509002686,inv_only,0.4477395713329315,compare
2002,0.4457232356071472,0.45814695954322815,full,0.44489219784736633,compare
2003,0.4420662820339203,0.4694862365722656,full,0.43116480112075806,compare
2004,0.4370720386505127,0.4717409610748291,full,0.43750855326652527,full
2005,0.4422948956489563,0.47873321175575256,full,0.43333885073661804,compare
2006,0.5109493732452393,0.4898446500301361,inv_only,0.4365217983722687,compare
2007,0.45477476716041565,0.5002855658531189,full,0.43463289737701416,compare
2008,0.4711039960384369,0.48924729228019714,full,0.4323311746120453,compare
2009,0.45497018098831177,0.48011377453804016,full,0.444344162940979,compare
2010,0.4569321572780609,0.47801482677459717,full,0.44676536321640015,compare
2011,0.44824138283729553,0.4717673361301422,full,0.4468429386615753,compare
2012,0.4274340271949768,0.4706513285636902,full,0.4493173062801361,full
2013,0.4445148706436157,0.47477588057518005,full,0.4614461362361908,full
2014,0.44231489300727844,0.4995914399623871,full,0.4552784860134125,full
2015,0.446872353553772,0.48779910802841187,full,0.4669700860977173,full
2016,0.4456956684589386,0.4668518900871277,full,0.47061920166015625,full
2017,0.423471063375473,0.4573078751564026,full,0.4535897672176361,full
2018,0.423740953207016,0.45404353737831116,full,0.4607982635498047,full
2019,0.4116414785385132,0.43879032135009766,full,0.4682212173938751,full
2020,0.40839794278144836,0.433040589094162,full,0.46595537662506104,full
2021,0.4330645501613617,0.45283541083335876,full,0.4481964707374573,full
2022,0.4572354257106781,0.4681616723537445,full,0.4274713099002838,compare
2023,0.4440152049064636,0.4679759442806244,full,0.4176473319530487,compare
2024,0.4442858099937439,0.47356897592544556,full,0.4390435516834259,compare
2025,0.4355337917804718,0.4774136543273926,full,0.41878029704093933,compare
2026,0.40453094244003296,0.4527120590209961,full,0.36735597252845764,compare
2027,0.3814663290977478,0.4172014594078064,full,0.32473278045654297,compare
2028,0.3337695300579071,0.3849112391471863,full,0.3177913427352905,compare
2029,0.3140428364276886,0.3587062656879425,full,0.29121023416519165,compare
2030,0.306148499250412,0.33431223034858704,full,0.30059611797332764,compare
2031,0.31719452142715454,0.3330477178096771,full,0.3204641044139862,full
2032,0.3330482244491577,0.3568117022514343,full,0.33754050731658936,full
2033,0.32845866680145264,0.3739241659641266,full,0.3199921250343323,compare
2034,0.336574912071228,0.3613525331020355,full,0.29524266719818115,compare
2035,0.31398701667785645,0.34240609407424927,full,0.28619539737701416,compare
2036,0.28416308760643005,0.3352247476577759,full,0.26873430609703064,compare
2037,0.28644388914108276,0.3317413926124573,full,0.272884339094162,compare
2038,0.29064232110977173,0.3304833173751831,full,0.2793157696723938,compare
2039,0.2978454828262329,0.3386562764644623,full,0.28807055950164795,compare
2040,0.2968969941139221,0.33942872285842896,full,0.3044866919517517,full
2041,0.28454458713531494,0.3227927088737488,full,0.3022879362106323,full
2042,0.28120899200439453,0.31228187680244446,full,0.2878401577472687,full
2043,0.28471142053604126,0.2891845703125,full,0.27221110463142395,compare
2044,0.2851221561431885,0.2901780605316162,full,0.27524036169052124,compare
2045,0.29658132791519165,0.28229567408561707,inv_only,0.2689529359340668,compare
2046,0.297036737203598,0.2824486494064331,inv_only,0.2754715085029602,compare
2047,0.2883976995944977,0.2824709713459015,inv_only,0.2834772765636444,compare
2048,0.2919928729534149,0.2779560983181,inv_only,0.2929295301437378,full
